_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
68e11921c2c5004cd4b8d8c6,false,102.39,93.62,112.79,89.15,128;6;1;0,time,15,-1,18,15,0,55.04,false,false,english,,normal,false,false,false,,1759582497000
68e118b2c2c5004cd4b8d50f,false,95.19,96.9,103.19,83.12,119;2;0;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1759582386000
68e118a2c2c5004cd4b8d470,false,89.6,97.58,99.19,78.6,112;1;0;2,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1759582370000
68e11891c2c5004cd4b8d3d1,false,84.79,95.58,90.39,80.69,106;4;0;2,time,15,-1,2,15,0,12.68,false,false,english,,normal,false,false,false,,1759582353000
68e10a17c2c5004cd4b86276,false,107.13,94.77,122.32,86.51,134;4;0;2,time,15,-1,3,15.01,0,5.64,false,false,english,,normal,false,false,false,,1759578647000
68e103a1c2c5004cd4b83488,false,103.19,95.07,112.79,83.25,129;4;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1759576993000
68e10391c2c5004cd4b83401,false,95.2,94.85,108,80.91,119;3;0;1,time,15,-1,3,15,0,15.29,false,false,english,,normal,false,false,false,,1759576977000
68e1036dc2c5004cd4b832e3,false,87.19,93.7,101.59,76.43,109;4;0;3,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1759576941000
68e1035dc2c5004cd4b83242,false,85.59,93.28,93.59,75.02,107;4;0;1,time,15,-1,3,15,0,6.44,false,false,english,,normal,false,false,false,,1759576925000
68e0f184c2c5004cd4b7ae0f,false,99.96,97.76,107.16,88.83,125;2;0;0,time,15,-1,2,15.01,0,14.35,false,false,english,,normal,false,false,false,,1759572356000
68e0ed7bc2c5004cd4b78f41,false,93.58,96.12,102.38,74.6,117;1;1;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1759571323000
68e0ed6ac2c5004cd4b78eba,false,87.99,90.48,99.19,77.08,110;7;0;2,time,15,-1,5,15,0,19.32,false,false,english,,normal,false,false,false,,1759571306000
68e02e20c2c5004cd4b2fa8e,false,91.98,92.19,101.58,75.85,115;7;0;1,time,15,-1,12,15,0,40.92,false,false,english,,normal,false,false,false,,1759522336000
68e0261cc2c5004cd4b2b187,false,93.58,91.03,115.18,82.83,117;6;1;3,time,15,-1,15,15,0,66.94,false,false,english,,normal,false,false,false,,1759520284000
68e025b9c2c5004cd4b2ade3,false,103.99,95.77,113.59,85.13,130;3;1;0,time,15,-1,5,15,0,4.89,false,false,english,,normal,false,false,false,,1759520185000
68de01adc2c5004cd49db663,false,95.2,91.19,109.8,77.72,476;26;2;8,time,60,-1,11,60,0,75.52,false,false,english,,normal,false,false,false,,1759379885000
68ddfff5c2c5004cd49daa79,false,113.54,98.62,115.94,82.02,142;1;0;1,time,15,-1,9,15.01,0,43.44,false,false,english,,normal,false,false,false,,1759379445000
68ddfa15c2c5004cd49d82d9,false,93.19,88.47,115.59,82.06,466;36;9;10,time,60,-1,21,60.01,0,124.14,false,false,english,,normal,false,false,false,,1759377941000
68dcd201dcd5c426fee9eec1,false,96.4,86.1,116.2,75.36,482;50;5;15,time,60,-1,2,60,0,2.51,false,false,english,,normal,false,false,false,,1759302145000
68dcb3e3dcd5c426fee90a04,false,116.65,94.23,137.86,92.62,44;2;0;0,words,10,-1,0,4.53,0,0,false,false,english,,normal,false,false,false,,1759294435000
68dcb3dcdcd5c426fee909e0,false,124.99,93.33,140.61,90.74,40;2;0;0,words,10,-1,0,3.84,0,0,false,false,english,,normal,false,false,false,,1759294428000
68dcb3d7dcd5c426fee909c2,false,110.51,89.66,125.67,81.96,51;5;0;1,words,10,-1,3,5.54,0,4.32,false,false,english,,normal,false,false,false,,1759294423000
68dcb3c9dcd5c426fee90962,false,140.08,94,155.64,93.58,45;2;0;0,words,10,-1,1,3.86,0,0.44,false,false,english,,normal,false,false,false,,1759294409000
68dcb3c3dcd5c426fee90936,false,126.01,93.62,141.01,95.96,42;2;0;0,words,10,-1,2,4,1,3.57,false,false,english,,normal,false,false,false,,1759294403000
68dcb3b8dcd5c426fee908ec,false,123.42,98.04,133.93,95.59,47;0;0;1,words,10,-1,3,4.57,0,8.2,false,false,english,,normal,false,false,false,,1759294392000
68dcb3a7dcd5c426fee9087a,false,115.7,93.1,131.58,72.85,51;3;0;1,words,10,-1,1,5.29,0,0.82,false,false,english,,normal,false,false,false,,1759294375000
68dcb39fdcd5c426fee90841,false,104.25,83.33,125.63,80.68,39;5;0;4,words,10,-1,0,4.49,0,0,false,false,english,,normal,false,false,false,,1759294367000
68dcb399dcd5c426fee9081a,false,74.43,84.31,106.32,86.85,35;4;0;2,words,10,-1,13,5.64,0,22.78,false,false,english,,normal,false,false,false,,1759294361000
68dcb30bdcd5c426fee90481,false,109.81,87.5,139.76,90.96,44;5;0;1,words,10,-1,2,4.81,0,1.55,false,false,english,,normal,false,false,false,,1759294219000
68dcb302dcd5c426fee90445,false,110.32,85.11,148.14,96.69,35;4;1;1,words,10,-1,13,3.81,0,29.79,false,false,english,,normal,false,false,false,,1759294210000
68dcb2cddcd5c426fee9030a,false,91.2,90.21,113.6,75.22,114;7;1;3,time,15,-1,24,15,0,75.52,false,false,english,,normal,false,false,false,,1759294157000
68dcb245dcd5c426fee8ffb4,false,100.76,91.22,115.96,77.84,126;5;2;0,time,15,-1,16,15.01,0,47.52,false,false,english,,normal,false,false,false,,1759294021000
68dcb1f6dcd5c426fee8fdb3,false,99.18,90.41,116.78,85.25,124;9;2;2,time,15,-1,6,15,0,14.7,false,false,english,,normal,false,false,false,,1759293942000
68dcacc1dcd5c426fee8d8ee,false,106.4,91.67,123.99,85.61,133;7;1;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1759292609000
68dcacafdcd5c426fee8d84e,false,97.4,88.33,117.6,76.83,487;33;5;10,time,60,-1,1,60,0,2.72,false,false,english,,normal,false,false,false,,1759292591000
68dcabfedcd5c426fee8d31b,false,104.2,93.39,113.8,78.42,521;23;2;4,time,60,-1,1,60,0,3.43,false,false,english,,normal,false,false,false,,1759292414000
68dbc0efdcd5c426fee02f4f,false,97.8,94.21,110,80.79,489;18;0;7,time,60,-1,6,60,0,7.57,false,false,english,,normal,false,false,false,,1759232239000
68dbc0a7dcd5c426fee02c6f,false,97.59,94.07,107.19,79.31,122;4;1;0,time,15,-1,7,15,0,24.01,false,false,english,,normal,false,false,false,,1759232167000
68dbc071dcd5c426fee02abd,false,82.39,90.32,98.38,83.79,103;8;0;2,time,15,-1,11,15,0,36.32,false,false,english,,normal,false,false,false,,1759232113000
68db7705dcd5c426feddba58,false,99.19,96.3,106.39,80.97,124;1;0;2,time,15,-1,3,15,0,10.55,false,false,english,,normal,false,false,false,,1759213317000
68db76e8dcd5c426feddb949,false,86.39,89.15,101.58,71.58,108;8;0;3,time,15,-1,17,15,0,51.87,false,false,english,,normal,false,false,false,,1759213288000
68db62dbdcd5c426fedd2112,false,94.39,94.89,109.59,77.79,118;4;0;2,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1759208155000
68db62cbdcd5c426fedd20a2,false,91.19,90.91,104.79,77.97,114;6;2;1,time,15,-1,9,15,0,36.69,false,false,english,,normal,false,false,false,,1759208139000
68db6065dcd5c426fedd0e7c,false,91.19,91.61,114.39,82.5,114;5;3;1,time,15,-1,10,15,0,37.58,false,false,english,,normal,false,false,false,,1759207525000
68da4ec0dcd5c426fec8429b,false,101.59,94.44,115.19,86.93,127;5;0;2,time,15,-1,8,15,0,41.15,false,false,english,,normal,false,false,false,,1759137472000
68da4e7fdcd5c426fec84049,false,102.38,88.16,121.58,83.54,128;9;5;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1759137406000
68d6d606dcd5c426feaf14a4,false,94.29,88.89,111.87,73.98,118;8;1;1,time,15,-1,1,15.02,0,4.32,false,false,english,,normal,false,false,false,,1758909958000
68d6ad31dcd5c426feacb315,false,110.39,96.05,121.59,84.35,138;3;1;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1758899505000
68d6ad1fdcd5c426feacb1f6,false,111.16,91.52,131.95,85.92,139;8;1;3,time,15,-1,18,15.01,0,53.98,false,false,english,,normal,false,false,false,,1758899487000
68d6a8d0dcd5c426feac6fcd,false,114.39,96.13,123.99,89.01,143;4;0;0,time,15,-1,20,15,0,67.98,false,false,english,,normal,false,false,false,,1758898384000
68d6a566dcd5c426feac3a5c,false,100,96.48,112.8,83.25,125;1;1;0,time,15,-1,20,15,0,100.03,false,false,english,,normal,false,false,false,,1758897510000
68d6a4e0dcd5c426feac325b,false,90.37,88.28,115.96,88.26,113;11;1;1,time,15,-1,2,15,0,2.35,false,false,english,,normal,false,false,false,,1758897376000
68d68cf3dcd5c426feaada73,false,105.6,92.76,120.8,87.59,132;6;0;1,time,15,-1,5,15,0,34.89,false,false,english,,normal,false,false,false,,1758891250000
68d68cbbdcd5c426feaad7c1,false,104.77,98.54,109.57,77.79,131;1;0;1,time,15,-1,9,15,0,24.32,false,false,english,,normal,false,false,false,,1758891195000
68d68c8bdcd5c426feaad556,false,103.18,92.36,125.57,87.49,129;4;4;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1758891147000
68d68c7adcd5c426feaad489,false,98.37,91.16,116.76,79.52,123;8;0;0,time,15,-1,3,15.01,0,13.79,false,false,english,,normal,false,false,false,,1758891130000
68d68c5bdcd5c426feaad306,false,97.57,90.78,111.97,78.79,122;7;2;0,time,15,-1,1,15,0,0.7,false,false,english,,normal,false,false,false,,1758891099000
68d68c48dcd5c426feaad213,false,108.78,89.31,123.17,83.92,136;6;3;0,time,15,-1,8,15,0,22.81,false,false,english,,normal,false,false,false,,1758891080000
68d683c0dcd5c426feaa6e1f,false,108.77,95.36,120.76,89.45,136;4;1;0,time,15,-1,16,15,0,37.7,false,false,english,,normal,false,false,false,,1758888896000
68d28dc3dcd5c426fe83a042,false,126.39,94.35,139.99,83.57,158;5;0;2,time,15,-1,2,15,0,8.76,false,false,english,,normal,false,false,false,,1758629315000
68d28d8bdcd5c426fe839df7,false,109.56,88.1,134.35,86.09,137;13;1;4,time,15,-1,78,15.01,0,247.53,false,false,english,,normal,false,false,false,,1758629259000
68d1282adcd5c426fe75e791,false,88.77,87.5,111.96,77.89,111;7;1;2,time,15,-1,33,15.01,0,119.29,false,false,english,,normal,false,false,false,,1758537770000
68d12639dcd5c426fe75d54a,false,103.18,90.45,124.78,80.31,129;6;3;0,time,15,-1,11,15,0,32.05,false,false,english,,normal,false,false,false,,1758537273000
68d12526dcd5c426fe75cb3b,false,106.35,89.17,125.54,84.06,133;10;1;4,time,15,-1,40,15.01,0,135.98,false,false,english,,normal,false,false,false,,1758536998000
68d12468dcd5c426fe75c45e,false,113.54,92.55,128.73,87.52,142;7;0;2,time,15,-1,8,15.01,0,14.6,false,false,english,,normal,false,false,false,,1758536808000
68d12440dcd5c426fe75c307,false,115.95,92.81,130.35,81.2,145;5;0;0,time,15,-1,9,15.01,0,24.14,false,false,english,,normal,false,false,false,,1758536768000
68d123aadcd5c426fe75bdaa,false,104.74,89.03,123.93,89.01,131;12;1;3,time,15,-1,16,15.01,0,50.42,false,false,english,,normal,false,false,false,,1758536618000
68d1224bdcd5c426fe75b146,false,90.38,87.84,113.58,76.05,113;6;2;2,time,15,-1,1,15,0,1.76,false,false,english,,normal,false,false,false,,1758536267000
68d12237dcd5c426fe75b087,false,107.1,91.25,127.87,83.7,134;9;0;2,time,15,-1,3,15.01,0,6.63,false,false,english,,normal,false,false,false,,1758536247000
68d1221cdcd5c426fe75af80,false,109.58,94.16,122.38,86.95,137;6;0;2,time,15,-1,1,15,0,0.61,false,false,english,,normal,false,false,false,,1758536220000
68d1220adcd5c426fe75aee6,false,96,87.9,125.6,83.69,120;11;1;3,time,15,-1,3,15,0,4.07,false,false,english,,normal,false,false,false,,1758536202000
68d121e2dcd5c426fe75ad8a,false,106.34,87.21,135.93,73.19,133;13;1;0,time,15,-1,6,15.01,0,13.14,false,false,english,,normal,false,false,false,,1758536162000
68d12093dcd5c426fe75a0c1,false,107.19,94.04,117.59,76.36,134;4;1;1,time,15,-1,5,15,0,13.51,false,false,english,,normal,false,false,false,,1758535827000
68d11fdddcd5c426fe7599ba,false,85.55,85.81,123.13,85.57,107;9;3;3,time,15,-1,2,15.01,0,4.72,false,false,english,,normal,false,false,false,,1758535645000
68d11fc6dcd5c426fe7598f3,false,104.72,90.91,123.11,86.95,131;9;1;0,time,15,-1,5,15.01,0,13.52,false,false,english,,normal,false,false,false,,1758535622000
68d11f9fdcd5c426fe759785,false,102.28,91.5,122.25,85.59,128;6;2;1,time,15,-1,6,15.02,0,14.54,false,false,english,,normal,false,false,false,,1758535583000
68cf97dbdcd5c426fe69d389,false,94.31,93.38,107.9,83.66,118;3;2;1,time,15,-1,8,15.01,0,17.84,false,false,english,,normal,false,false,false,,1758435291000
68cf977ddcd5c426fe69d0f7,false,111.88,94.9,123.07,74.16,140;4;1;1,time,15,-1,2,15.02,0,1.89,false,false,english,,normal,false,false,false,,1758435197000
68cd672adcd5c426fe58f8fc,false,98.34,88.46,123.93,78.13,123;11;0;3,time,15,-1,9,15.01,0,14.42,false,false,english,,normal,false,false,false,,1758291754000
68cd66ffdcd5c426fe58f66b,false,102.36,86.39,135.14,83.97,128;9;6;3,time,15,-1,5,15.01,0,19.09,false,false,english,,normal,false,false,false,,1758291711000
68cd65ecdcd5c426fe58e5e2,false,112.78,95.92,117.58,88.1,141;4;1;0,time,15,-1,15,15,0,55.44,false,false,english,,normal,false,false,false,,1758291436000
68cd63c2dcd5c426fe58c56d,false,102.31,95.14,114.3,79.59,128;4;0;1,time,15,-1,2,15.01,0,5.31,false,false,english,,normal,false,false,false,,1758290882000
68cd63a9dcd5c426fe58c3f5,false,103.94,91.03,123.13,80.2,130;8;0;1,time,15,-1,10,15.01,0,25.07,false,false,english,,normal,false,false,false,,1758290857000
68cd60eedcd5c426fe589cb4,false,106.38,92.36,125.58,83.69,133;6;2;1,time,15,-1,9,15,0,37.93,false,false,english,,normal,false,false,false,,1758290158000
68cd5eccdcd5c426fe587cde,false,102.38,91.08,125.57,81.58,128;9;1;1,time,15,-1,5,15,0,4.58,false,false,english,,normal,false,false,false,,1758289612000
68cd5ea9dcd5c426fe587ab7,false,93.55,94.16,109.54,78.15,117;4;0;2,time,15,-1,6,15.01,0,15.93,false,false,english,,normal,false,false,false,,1758289577000
68cd5e79dcd5c426fe587814,false,114.32,95.57,126.32,80.74,143;5;0;1,time,15,-1,19,15.01,0,68.47,false,false,english,,normal,false,false,false,,1758289529000
68cd58f2dcd5c426fe582780,false,102.38,84.52,134.38,83.31,128;17;2;4,time,15,-1,10,15,0,34.59,false,false,english,,normal,false,false,false,,1758288114000
68cd579fdcd5c426fe5814e8,false,100.76,86.45,132.75,86.41,252;27;4;5,time,30,-1,19,30.01,0,63.95,false,false,english,,normal,false,false,false,,1758287775000
68cce7c0dcd5c426fe54057c,false,103,89.01,123.6,82.78,515;39;2;7,time,60,-1,69,60,0,251.1,false,false,english,,normal,false,false,false,,1758259136000
68cce11bdcd5c426fe53d469,false,94.19,86.75,117.38,75.48,471;40;6;10,time,60,-1,13,60.01,0,61.43,false,false,english,,normal,false,false,false,,1758257435000
68cce06fdcd5c426fe53d01a,false,120.75,94.71,135.95,78.47,151;5;0;1,time,15,-1,54,15.01,0,173.28,false,false,english,,normal,false,false,false,,1758257263000
68cc1a7edcd5c426fe4c4843,false,93.79,89.37,112.39,75.02,469;31;2;9,time,60,-1,6,60.01,0,26.21,false,false,english,,normal,false,false,false,,1758206590000
68cb72f3dcd5c426fe45c1ef,false,84,85.47,114.4,70.28,420;49;2;13,time,60,-1,20,60,0,77.14,false,false,english,,normal,false,false,false,,1758163699000
68cb7232dcd5c426fe45bbd9,false,119.99,96.2,125.59,82.71,150;3;0;1,time,15,-1,43,15,0,108.49,false,false,english,,normal,false,false,false,,1758163506000
68cabefcdcd5c426fe3e6763,false,106.33,97.2,112.73,76.74,133;0;0;2,time,15,-1,27,15.01,0,79.96,false,false,english,,normal,false,false,false,,1758117628000
68cab013dcd5c426fe3d8b64,false,93.58,85.43,117.58,79.33,117;12;1;1,time,15,-1,11,15,0,50.25,false,false,english,,normal,false,false,false,,1758113811000
68caadfedcd5c426fe3d7035,false,97.56,96.21,103.96,74.36,122;2;0;0,time,15,-1,2,15.01,0,9.59,false,false,english,,normal,false,false,false,,1758113278000
68caaddcdcd5c426fe3d6e85,false,113.52,93.13,125.51,77.64,142;6;0;0,time,15,-1,16,15.01,0,73.34,false,false,english,,normal,false,false,false,,1758113244000
68caacdadcd5c426fe3d60a7,false,99.02,86.62,124.58,80,124;13;3;1,time,15,-1,1,15.03,0,1.7,false,false,english,,normal,false,false,false,,1758112986000
68caacc6dcd5c426fe3d5f99,false,98.39,92.03,107.19,74.22,123;5;0;0,time,15,-1,9,15,0,41.97,false,false,english,,normal,false,false,false,,1758112966000
68ca7827dcd5c426fe3b4e21,false,98.23,91.22,114.21,85.26,123;6;1;2,time,15,-1,14,15.03,0,38.58,false,false,english,,normal,false,false,false,,1758099495000
68ca77dedcd5c426fe3b4b8e,false,82.13,86.67,106.84,72.79,103;9;2;3,time,15,-1,15,15.05,0,43.55,false,false,english,,normal,false,false,false,,1758099422000
68ca7779dcd5c426fe3b47f4,false,84.76,78.74,139.13,83.7,106;17;9;4,time,15,-1,47,15.01,0,128.78,false,false,english,,normal,false,false,false,,1758099321000
68ca766adcd5c426fe3b3dac,false,95.12,86.45,123.1,85.15,119;13;1;3,time,15,-1,30,15.01,0,96.59,false,false,english,,normal,false,false,false,,1758099050000
68ca74e8dcd5c426fe3b3025,false,111.19,91.41,130.39,82.58,139;11;0;0,time,15,-1,46,15,0,143.48,false,false,english,,normal,false,false,false,,1758098664000
68ca034ddcd5c426fe37be12,false,110.38,92.86,122.38,76.28,138;5;2;1,time,15,-1,13,15,0,39.79,false,false,english,,normal,false,false,false,,1758069581000
68ca00eddcd5c426fe37afb3,false,79.95,90.52,87.94,64.22,100;4;0;0,time,15,-1,12,15.01,0,35.88,false,false,english,,normal,false,false,false,,1758068973000
68c9feb3dcd5c426fe37a249,false,91.1,89.78,105.48,75.73,114;8;0;1,time,15,-1,22,15.02,0,59.37,false,false,english,,normal,false,false,false,,1758068403000
68c97863dcd5c426fe31eff4,false,103.94,90.45,125.52,89.04,130;6;4;1,time,15,-1,1,15.01,0,3.29,false,false,english,,normal,false,false,false,,1758034019000
68c97843dcd5c426fe31ee21,false,98.34,94.03,106.33,80.63,123;5;0;1,time,15,-1,10,15.01,0,38.42,false,false,english,,normal,false,false,false,,1758033987000
68c977d7dcd5c426fe31e7a2,false,111.98,94.94,126.38,88.06,140;4;1;0,time,15,-1,1,15,0,2.03,false,false,english,,normal,false,false,false,,1758033879000
68c97728dcd5c426fe31dc70,false,115.96,94.94,126.36,88.06,145;5;1;1,time,15,-1,9,15.01,0,34.2,false,false,english,,normal,false,false,false,,1758033704000
68c8e2f5dcd5c426fe2c060a,false,80.77,88.89,99.16,73.28,101;7;1;1,time,15,-1,30,15.01,0,109.47,false,false,english,,normal,false,false,false,,1757995765000
68c84381dcd5c426fe267e41,false,86.79,82.2,115.99,68.15,434;50;12;11,time,60,-1,50,60.01,0,181.73,false,false,english,,normal,false,false,false,,1757954945000
68c7adfadcd5c426fe1fad23,false,105.55,87.13,136.74,84.37,132;15;0;3,time,15,-1,12,15.01,0,54.08,false,false,english,,normal,false,false,false,,1757916666000
68c7ad2adcd5c426fe1fa6eb,false,107.14,90.06,128.73,77.83,134;12;0;2,time,15,-1,15,15.01,0,49.63,false,false,english,,normal,false,false,false,,1757916458000
68c6f36adcd5c426fe1abeb4,false,94.99,87.75,118.99,73.23,475;36;8;9,time,60,-1,18,60,0,80.76,false,false,english,,normal,false,false,false,,1757868906000
68c6f17fdcd5c426fe1aac54,false,105.19,90.02,125.59,78.92,526;36;6;9,time,60,-1,3,60.01,0,7.46,false,false,english,,normal,false,false,false,,1757868415000
68c6558bdcd5c426fe1590dd,false,114.3,93.37,132.68,82.09,143;7;0;4,time,15,-1,8,15.01,0,23.03,false,false,english,,normal,false,false,false,,1757828491000
68c65559dcd5c426fe158f97,false,95.17,86.93,122.37,74.14,119;12;1;4,time,15,-1,2,15,0,3.12,false,false,english,,normal,false,false,false,,1757828441000
68c50b5ddcd5c426fe0c9f4f,false,95.97,85.99,121.56,68.63,120;10;1;4,time,15,-1,17,15.01,0,47.16,false,false,english,,normal,false,false,false,,1757743965000
68c509e9dcd5c426fe0c95d7,false,111.94,88.33,143.93,87.09,140;13;0;4,time,15,-1,8,15.01,0,16.93,false,false,english,,normal,false,false,false,,1757743593000
68c50947dcd5c426fe0c91b3,false,104.77,85.14,139.97,83.24,131;14;4;4,time,15,-1,3,15,0,9,false,false,english,,normal,false,false,false,,1757743431000
68c5092bdcd5c426fe0c90fc,false,106.38,86.9,133.57,75.13,133;13;1;4,time,15,-1,6,15,0,13.23,false,false,english,,normal,false,false,false,,1757743403000
68c5076cdcd5c426fe0c849f,false,103.16,90.2,122.35,70.01,129;7;2;3,time,15,-1,2,15.01,0,1.74,false,false,english,,normal,false,false,false,,1757742956000
68c50755dcd5c426fe0c83f8,false,108.77,92.95,123.16,77.57,136;6;0;1,time,15,-1,9,15,0,21.59,false,false,english,,normal,false,false,false,,1757742933000
68c5071fdcd5c426fe0c827d,false,90.8,88.14,108.8,72.02,454;26;8;5,time,60,-1,6,60,0,17.82,false,false,english,,normal,false,false,false,,1757742879000
68c434bddcd5c426fe0562c6,true,107.35,90.38,125.54,73.72,537;31;8;7,time,60,-1,20,60.03,0,88.47,false,false,english,,normal,false,false,false,,1757689021000
68c40759dcd5c426fe030cc8,false,114.35,90.12,128.74,84.8,143;10;1;2,time,15,-1,10,15.01,0,22.52,false,false,english,,normal,false,false,false,,1757677401000
68c40722dcd5c426fe030ad1,false,50.37,97.06,54.37,64.11,63;1;0;0,time,15,-1,1,15.01,0,3.82,false,false,english,,normal,false,false,false,,1757677346000
68c40585dcd5c426fe02fc00,false,114.36,90.64,136.75,90.5,143;10;1;2,time,15,-1,5,15.01,0,24.65,false,false,english,,normal,false,false,false,,1757676933000
68c40553dcd5c426fe02fa2f,false,102.35,85.06,139.14,84.01,128;15;3;3,time,15,-1,76,15.01,0,331.77,false,false,english,,normal,false,false,false,,1757676883000
68c4033bdcd5c426fe02e770,false,94.19,85.87,125.59,78.17,471;46;10;5,time,60,-1,5,60.01,0,26.01,false,false,english,,normal,false,false,false,,1757676347000
68c402afdcd5c426fe02e268,false,97.18,90.34,115.38,71.53,486;26;5;5,time,60,-1,5,60.01,0,11.78,false,false,english,,normal,false,false,false,,1757676207000
68c4024ddcd5c426fe02debd,false,88.16,89.96,104.75,73.93,441;25;4;3,time,60,-1,11,60.03,0,55.48,false,false,english,,normal,false,false,false,,1757676109000
68c3c44adcd5c426fe00d34e,false,99.1,85.54,131.86,82.09,124;15;0;2,time,15,-1,11,15.02,0,24.79,false,false,english,,normal,false,false,false,,1757660234000
68c3c227dcd5c426fe00c192,false,119.9,93.02,137.49,87.32,150;6;3;1,time,15,-1,21,15.01,0,82.37,false,false,english,,normal,false,false,false,,1757659687000
68c3c16edcd5c426fe00bc04,false,103.13,87.73,129.52,86.2,129;11;1;3,time,15,-1,6,15.01,0,15.53,false,false,english,,normal,false,false,false,,1757659502000
68c3c13cdcd5c426fe00ba81,false,106.38,89.94,127.17,79.68,133;9;2;1,time,15,-1,12,15,0,25.95,false,false,english,,normal,false,false,false,,1757659452000
68c3c0efdcd5c426fe00b83c,false,108.79,87.88,130.39,69.58,136;10;3;2,time,15,-1,13,15,0,36.19,false,false,english,,normal,false,false,false,,1757659375000
68c3c08cdcd5c426fe00b4d9,false,123.99,96.99,132.79,87.02,155;3;0;1,time,15,-1,1,15,0,0.98,false,false,english,,normal,false,false,false,,1757659276000
68c3bfb0dcd5c426fe00add2,false,111.11,91.3,128.69,86.62,139;10;0;2,time,15,-1,42,15.01,0,120.45,false,false,english,,normal,false,false,false,,1757659056000
68c3bee9dcd5c426fe00a778,false,115.18,91.12,133.58,87.67,144;9;0;2,time,15,-1,5,15,0,12.48,false,false,english,,normal,false,false,false,,1757658857000
68c3b11edcd5c426fe0039ca,false,91.88,84.31,121.44,86.04,115;12;5;1,time,15,-1,26,15.02,0,59.25,false,false,english,,normal,false,false,false,,1757655326000
68c3b096dcd5c426fe0035d7,false,103.97,92.05,120.77,90.78,130;6;2;0,time,15,-1,24,15,0,84.17,false,false,english,,normal,false,false,false,,1757655190000
68c3ab19dcd5c426fe00111d,false,112.68,92.12,131.86,86.31,141;8;1;1,time,15,-1,18,15.02,0,58.11,false,false,english,,normal,false,false,false,,1757653785000
68c3aabadcd5c426fe000ea5,false,95.13,93.28,103.13,70.97,119;6;0;0,time,15,-1,5,15.01,0,19.44,false,false,english,,normal,false,false,false,,1757653690000
68c3a316dcd5c426feffd645,false,115.96,96.73,122.36,85.15,145;4;0;0,time,15,-1,17,15,0,90.85,false,false,english,,normal,false,false,false,,1757651734000
68c29744dcd5c426fef527da,false,73.59,95,78.39,64.65,92;2;0;0,time,15,-1,2,15,0,1.91,true,false,english,,normal,false,false,false,,1757583172000
68c2972ddcd5c426fef5270b,false,67.15,85.96,91.14,55.54,84;9;3;0,time,15,-1,13,15.01,0,40.69,true,true,english,,normal,false,false,false,,1757583149000
68c296e3dcd5c426fef52490,true,79.99,89.34,95.99,63.85,100;8;1;1,time,15,-1,25,15,0,49.52,true,true,english,,normal,false,false,false,,1757583075000
68c2966adcd5c426fef52027,true,74.4,93.33,81.6,58.62,93;3;0;0,time,15,-1,1,15,0,3.74,true,true,english,,normal,false,false,false,,1757582954000
68c29656dcd5c426fef51f5f,false,55.98,86.17,72.77,56.26,70;8;1;1,time,15,-1,10,15.01,0,37.01,true,true,english,,normal,false,false,false,,1757582934000
68c29615dcd5c426fef51d20,false,108.62,88.3,136.58,85.39,136;12;2;3,time,15,-1,19,15.02,0,55.7,false,false,english,,normal,false,false,false,,1757582869000
68c295bcdcd5c426fef519cb,false,108.68,90.12,127.06,71.08,136;8;1;1,time,15,-1,7,15.02,0,23.04,false,false,english,,normal,false,false,false,,1757582780000
68c2868ddcd5c426fef4926f,false,111.92,92.59,127.11,86.39,140;7;0;1,time,15,-1,7,15.01,0,24.74,false,false,english,,normal,false,false,false,,1757578893000
68c27da1dcd5c426fef44a0c,false,110.39,91.88,126.39,83.7,138;7;0;4,time,15,-1,3,15,0,6.06,false,false,english,,normal,false,false,false,,1757576609000
68c27d83dcd5c426fef44907,false,119.97,93.41,133.56,80.63,150;6;2;2,time,15,-1,19,15,0,68.25,false,false,english,,normal,false,false,false,,1757576579000
68c27aacdcd5c426fef43003,false,97.58,88.36,113.58,79.98,122;7;3;0,time,15,-1,5,15,0,21.26,false,false,english,,normal,false,false,false,,1757575852000
68c27a5edcd5c426fef42d34,false,116.7,90.23,139.09,88.74,146;11;0;1,time,15,-1,3,15.01,0,6.48,false,false,english,,normal,false,false,false,,1757575774000
68c2651fdcd5c426fef37cd1,false,115.87,92.73,131.06,82.43,145;8;0;1,time,15,-1,6,15.02,0,17.93,false,false,english,,normal,false,false,false,,1757570335000
68c261c8dcd5c426fef363f7,false,95.19,90.65,107.99,78.25,119;8;0;1,time,15,-1,5,15,0,15.49,false,false,english,,normal,false,false,false,,1757569480000
